event,id,time,converted_time,decision_time_SEC,n_favorited,n_diversity,n_genres,book_position,book_id,experiment_finished,book_gender,user_favorite_gender_1,user_favorite_gender_2,user_favorite_gender_3,user_favorite_gender_4,user_favorite_gender_5,user_favorite_gender_6,hybrid_nudge,influencer_nudge,increase_salience_nudge,loss_aversion_nudge,book_title,city
Recommendation Added To Favorites List,09b376ac-4767-4721-931e-29828f839863,1645896692,26/02/2022 23:01:32,,,,,20,69,,Não Ficção,Fantasia,Juvenil,Não ficção,Romance,,,,,,,Enquanto eu respirar,São José dos Campos
Recommendation Added To Favorites List,09b376ac-4767-4721-931e-29828f839863,1645896692,26/02/2022 23:01:32,,,,,11,124,,Suspense,Fantasia,Juvenil,Não ficção,Romance,,,71% dos leitores gostaram,,,,Gente Ansiosa + MARCADOR + PORTA-MARCADOR,São José dos Campos
Recommendation Added To Favorites List,09b376ac-4767-4721-931e-29828f839863,1645896692,26/02/2022 23:01:32,,,,,2,60,,Não Ficção,Fantasia,Juvenil,Não ficção,Romance,,,,,,,Lady Killers: Assassinas em Série: As mulheres mais letais da história - Em uma edição igualmente matadora,São José dos Campos
Recommendation Added To Favorites List,09b376ac-4767-4721-931e-29828f839863,1645896692,26/02/2022 23:01:32,,,,,1,115,,Suspense,Fantasia,Juvenil,Não ficção,Romance,,,,,,Favoritado 32 vezes hoje!,O Homem de Giz,São José dos Campos
Last Position,09b376ac-4767-4721-931e-29828f839863,,,,,,,23,,,,,,,,,,,,,,,
First App Open,09b376ac-4767-4721-931e-29828f839863,1645896590,26/02/2022 22:59:50,,,,,,,,,,,,,,,,,,,,São José dos Campos
Experiment Ended,09b376ac-4767-4721-931e-29828f839863,1645896692,26/02/2022 23:01:32,,,,,,,TRUE,,,,,,,,,,,,,São José dos Campos
User Selected Preferred Genres,09e37016-2c3e-4354-b4c1-7112bc5cf6cc,1645902062,27/02/2022 00:31:02,,5,2,4,,,,,Fantasia,Juvenil,Romance,Suspense,,,,,,,,Natal
Recommendation Detail Added To Favorites List,09e37016-2c3e-4354-b4c1-7112bc5cf6cc,1645902204,27/02/2022 00:33:24,142,,,,9,69,,Não Ficção,Fantasia,Juvenil,Romance,Suspense,,,,,,Favoritado 63 vezes hoje!,Enquanto eu respirar,Natal
Recommendation Added To Favorites List,09e37016-2c3e-4354-b4c1-7112bc5cf6cc,1645902209,27/02/2022 00:33:29,147,,,,10,86,,Romance,Fantasia,Juvenil,Romance,Suspense,,,,,,,É Assim que Acaba,Natal
Recommendation Added To Favorites List,09e37016-2c3e-4354-b4c1-7112bc5cf6cc,1645902225,27/02/2022 00:33:45,163,,,,14,20,,Fantasia,Fantasia,Juvenil,Romance,Suspense,,,,,,,O canto mais escuro da floresta,Natal
Recommendation Added To Favorites List,09e37016-2c3e-4354-b4c1-7112bc5cf6cc,1645949406,27/02/2022 13:40:06,,,,,20,39,,Juvenil,Fantasia,Juvenil,Romance,Suspense,,,,,,,O príncipe cruel (Vol. 1 O Povo do Ar),Natal
Recommendation Added To Favorites List,09e37016-2c3e-4354-b4c1-7112bc5cf6cc,1645902220,27/02/2022 00:33:40,158,,,,13,61,,Não Ficção,Fantasia,Juvenil,Romance,Suspense,,,,,91% dos leitores deram 5★,,Serial Killers - Anatomia do Mal: Entre na mente dos psicopatas,Natal
Last Position,09e37016-2c3e-4354-b4c1-7112bc5cf6cc,,,,,,,22,,,,,,,,,,,,,,,
First App Open,09e37016-2c3e-4354-b4c1-7112bc5cf6cc,1645902036,27/02/2022 00:30:36,,,,,,,,,,,,,,,,,,,,Natal
Experiment Ended,09e37016-2c3e-4354-b4c1-7112bc5cf6cc,1645949406,27/02/2022 13:40:06,,,,,,,TRUE,,,,,,,,,,,,,Natal
User Selected Preferred Genres,09f089cc-4872-4a43-a3f5-eee0847d3a38,1646044503,28/02/2022 16:05:03,,6,2,5,,,,,Fantasia,Juvenil,Romance,Suspense,Terror,,,,,,,São Paulo
Recommendation Added To Favorites List,09f089cc-4872-4a43-a3f5-eee0847d3a38,1646044528,28/02/2022 16:05:28,25,,,,6,4,,Fantasia,Fantasia,Juvenil,Romance,Suspense,Terror,,,,,,A maldição do mar,São Paulo
Recommendation Added To Favorites List,09f089cc-4872-4a43-a3f5-eee0847d3a38,1646044685,28/02/2022 16:08:05,182,,,,0,29,,Juvenil,Fantasia,Juvenil,Romance,Suspense,Terror,,,,,,Bruxa Natural,São Paulo
Recommendation Added To Favorites List,09f089cc-4872-4a43-a3f5-eee0847d3a38,1646044841,28/02/2022 16:10:41,338,,,,1,60,,Não Ficção,Fantasia,Juvenil,Romance,Suspense,Terror,,,,,Favoritado 46 vezes hoje!,Lady Killers: Assassinas em Série: As mulheres mais letais da história - Em uma edição igualmente matadora,São Paulo
Recommendation Added To Favorites List,09f089cc-4872-4a43-a3f5-eee0847d3a38,1646044783,28/02/2022 16:09:43,280,,,,2,3,,Fantasia,Fantasia,Juvenil,Romance,Suspense,Terror,,,,,,O guia definitivo do mochileiro das galáxias,São Paulo
Recommendation Added To Favorites List,09f089cc-4872-4a43-a3f5-eee0847d3a38,1646044828,28/02/2022 16:10:28,325,,,,14,13,,Fantasia,Fantasia,Juvenil,Romance,Suspense,Terror,,,,,,O Labirinto Do Fauno,São Paulo
Last Position,09f089cc-4872-4a43-a3f5-eee0847d3a38,,,,,,,23,,,,,,,,,,,,,,,
First App Open,09f089cc-4872-4a43-a3f5-eee0847d3a38,1646044476,28/02/2022 16:04:36,,,,,,,,,,,,,,,,,,,,São Paulo
User Selected Preferred Genres,0a560509-3663-48e5-919c-028127ac4c9d,1645571844,23/02/2022 04:47:24,,5,1,4,,,,,Fantasia,Juvenil,Romance,Terror,,,,,,,,Almirante Tamandare
Recommendation Added To Favorites List,0a560509-3663-48e5-919c-028127ac4c9d,1645571871,23/02/2022 04:47:51,27,,,,16,8,,Fantasia,Fantasia,Juvenil,Romance,Terror,,,,,,,Harry Potter e a Pedra Filosofal - Edição Ilustrada,Almirante Tamandare
Recommendation Added To Favorites List,0a560509-3663-48e5-919c-028127ac4c9d,1645571859,23/02/2022 04:47:39,15,,,,7,145,,Suspense,Fantasia,Juvenil,Romance,Terror,,,,Indicado por George R R Martin,,,O Chamado do Cuco,Almirante Tamandare
Recommendation Added To Favorites List,0a560509-3663-48e5-919c-028127ac4c9d,1645571866,23/02/2022 04:47:46,22,,,,12,3,,Fantasia,Fantasia,Juvenil,Romance,Terror,,,,,,,O guia definitivo do mochileiro das galáxias,Almirante Tamandare
Recommendation Added To Favorites List,0a560509-3663-48e5-919c-028127ac4c9d,1645571853,23/02/2022 04:47:33,9,,,,4,13,,Fantasia,Fantasia,Juvenil,Romance,Terror,,,,,,,O Labirinto Do Fauno,Almirante Tamandare
Recommendation Added To Favorites List,0a560509-3663-48e5-919c-028127ac4c9d,1645571907,23/02/2022 04:48:27,63,,,,6,31,,Juvenil,Fantasia,Juvenil,Romance,Terror,,,,,,,Por lugares incríveis,Almirante Tamandare
Last Position,0a560509-3663-48e5-919c-028127ac4c9d,,,,,,,23,,,,,,,,,,,,,,,
First App Open,0a560509-3663-48e5-919c-028127ac4c9d,1645571799,23/02/2022 04:46:39,,,,,,,,,,,,,,,,,,,,Almirante Tamandare
Experiment Ended,0a560509-3663-48e5-919c-028127ac4c9d,1645571907,23/02/2022 04:48:27,,,,,,,TRUE,,,,,,,,,,,,,Almirante Tamandare
User Selected Preferred Genres,0b105d70-a582-41bc-a501-0c6886ca29d8,1645395632,21/02/2022 03:50:32,,3,1,1,,,,,Suspense,,,,,,,,,,,Niterói
Recommendation Added To Favorites List,0b105d70-a582-41bc-a501-0c6886ca29d8,1645395889,21/02/2022 03:54:49,257,,,,19,87,,Romance,Suspense,,,,,,82% dos leitores gostaram,,,,Amor & Gelato,Niterói
Recommendation Added To Favorites List,0b105d70-a582-41bc-a501-0c6886ca29d8,1645395872,21/02/2022 03:54:32,240,,,,16,120,,Suspense,Suspense,,,,,,,,,,E não sobrou nenhum,Niterói
Recommendation Added To Favorites List,0b105d70-a582-41bc-a501-0c6886ca29d8,1645395853,21/02/2022 03:54:13,221,,,,4,127,,Suspense,Suspense,,,,,,,,,,O Clube do Crime das Quintas-Feiras,Niterói
Last Position,0b105d70-a582-41bc-a501-0c6886ca29d8,,,,,,,23,,,,,,,,,,,,,,,
First App Open,0b105d70-a582-41bc-a501-0c6886ca29d8,1645395577,21/02/2022 03:49:37,,,,,,,,,,,,,,,,,,,,Niterói
User Selected Preferred Genres,0b34097f-5de7-4616-a503-2d840594ad1b,1645748498,25/02/2022 05:51:38,,5,2,3,,,,,Fantasia,Juvenil,Romance,,,,,,,,,Taboao da Serra
Recommendation Added To Favorites List,0b34097f-5de7-4616-a503-2d840594ad1b,1645748526,25/02/2022 05:52:06,28,,,,8,27,,Juvenil,Fantasia,Juvenil,Romance,,,,,,,,A Seleção: 1,Taboao da Serra
Recommendation Added To Favorites List,0b34097f-5de7-4616-a503-2d840594ad1b,1645748564,25/02/2022 05:52:44,66,,,,15,143,,Suspense,Fantasia,Juvenil,Romance,,,,,Indicado por Obama,,,Amada,Taboao da Serra
Recommendation Added To Favorites List,0b34097f-5de7-4616-a503-2d840594ad1b,1645748576,25/02/2022 05:52:56,78,,,,17,118,,Suspense,Fantasia,Juvenil,Romance,,,,,,,Favoritado 15 vezes hoje!,Billy Summers,Taboao da Serra
Recommendation Added To Favorites List,0b34097f-5de7-4616-a503-2d840594ad1b,1645748582,25/02/2022 05:53:02,84,,,,18,98,,Romance,Fantasia,Juvenil,Romance,,,,,,,,O acordo,Taboao da Serra
Recommendation Added To Favorites List,0b34097f-5de7-4616-a503-2d840594ad1b,1645748543,25/02/2022 05:52:23,45,,,,10,90,,Romance,Fantasia,Juvenil,Romance,,,,,,,,Teto Para Dois,Taboao da Serra
Last Position,0b34097f-5de7-4616-a503-2d840594ad1b,,,,,,,18,,,,,,,,,,,,,,,
First App Open,0b34097f-5de7-4616-a503-2d840594ad1b,1645748467,25/02/2022 05:51:07,,,,,,,,,,,,,,,,,,,,Taboao da Serra
Experiment Ended,0b34097f-5de7-4616-a503-2d840594ad1b,1645748582,25/02/2022 05:53:02,,,,,,,TRUE,,,,,,,,,,,,,Taboao da Serra
User Selected Preferred Genres,0b730bb8-73e7-4017-8dde-68b267aabd11,1645309700,20/02/2022 03:58:20,,5,2,2,,,,,Fantasia,Romance,,,,,,,,,,Ariquemes
Recommendation Detail Added To Favorites List,0b730bb8-73e7-4017-8dde-68b267aabd11,1645309828,20/02/2022 04:00:28,128,,,,1,49,,Juvenil,Fantasia,Romance,,,,,,,,Favoritado 43 vezes hoje!,Última parada,Ariquemes
Recommendation Added To Favorites List,0b730bb8-73e7-4017-8dde-68b267aabd11,1645309756,20/02/2022 03:59:16,56,,,,21,32,,Juvenil,Fantasia,Romance,,,,,,,81% dos leitores deram 5★,,A rainha vermelha,Ariquemes
Recommendation Added To Favorites List,0b730bb8-73e7-4017-8dde-68b267aabd11,1645309739,20/02/2022 03:58:59,39,,,,12,93,,Romance,Fantasia,Romance,,,,,,,,,A vida invisível de Addie LaRue,Ariquemes
Recommendation Added To Favorites List,0b730bb8-73e7-4017-8dde-68b267aabd11,1645309720,20/02/2022 03:58:40,20,,,,6,98,,Romance,Fantasia,Romance,,,,,,,,,O acordo,Ariquemes
Recommendation Added To Favorites List,0b730bb8-73e7-4017-8dde-68b267aabd11,1645309747,20/02/2022 03:59:07,47,,,,16,90,,Romance,Fantasia,Romance,,,,,,,,,Teto Para Dois,Ariquemes
Last Position,0b730bb8-73e7-4017-8dde-68b267aabd11,,,,,,,23,,,,,,,,,,,,,,,
First App Open,0b730bb8-73e7-4017-8dde-68b267aabd11,1645309642,20/02/2022 03:57:22,,,,,,,,,,,,,,,,,,,,Ariquemes
Experiment Ended,0b730bb8-73e7-4017-8dde-68b267aabd11,1645309828,20/02/2022 04:00:28,,,,,,,TRUE,,,,,,,,,,,,,Ariquemes
User Selected Preferred Genres,0bc5d4c0-f242-452f-bb35-1d57997314e0,1645574557,23/02/2022 05:32:37,,5,2,1,,,,,Romance,,,,,,,,,,,Hortolândia
Recommendation Added To Favorites List,0bc5d4c0-f242-452f-bb35-1d57997314e0,1645574964,23/02/2022 05:39:24,407,,,,21,161,,Terror,Romance,,,,,,,,55% dos leitores deram 5★,,A estrada da noite – Edição Luxo,Hortolândia
Recommendation Added To Favorites List,0bc5d4c0-f242-452f-bb35-1d57997314e0,1645574622,23/02/2022 05:33:42,65,,,,8,87,,Romance,Romance,,,,,,,,,,Amor & Gelato,Hortolândia
Recommendation Added To Favorites List,0bc5d4c0-f242-452f-bb35-1d57997314e0,1645574778,23/02/2022 05:36:18,221,,,,14,105,,Romance,Romance,,,,,,,,,,O conde enfeitiçado – Edição Luxo,Hortolândia
Recommendation Added To Favorites List,0bc5d4c0-f242-452f-bb35-1d57997314e0,1645574927,23/02/2022 05:38:47,370,,,,19,39,,Juvenil,Romance,,,,,,85% dos leitores gostaram,,,,O príncipe cruel (Vol. 1 O Povo do Ar),Hortolândia
Recommendation Added To Favorites List,0bc5d4c0-f242-452f-bb35-1d57997314e0,1645574762,23/02/2022 05:36:02,205,,,,10,99,,Romance,Romance,,,,,,,,,,Pássaro e serpente (Vol. 1),Hortolândia
Last Position,0bc5d4c0-f242-452f-bb35-1d57997314e0,,,,,,,23,,,,,,,,,,,,,,,
First App Open,0bc5d4c0-f242-452f-bb35-1d57997314e0,1645574513,23/02/2022 05:31:53,,,,,,,,,,,,,,,,,,,,Hortolândia
User Selected Preferred Genres,0c700653-e9ff-4483-aaa1-e8a03617c6b5,1646015453,28/02/2022 08:00:53,,5,2,2,,,,,Fantasia,Romance,,,,,,,,,,Sao Gabriel da Palha
Recommendation Added To Favorites List,0c700653-e9ff-4483-aaa1-e8a03617c6b5,1646015561,28/02/2022 08:02:41,108,,,,0,93,,Romance,Fantasia,Romance,,,,,,,,,A vida invisível de Addie LaRue,Sao Gabriel da Palha
Recommendation Added To Favorites List,0c700653-e9ff-4483-aaa1-e8a03617c6b5,1646015563,28/02/2022 08:02:43,110,,,,1,118,,Suspense,Fantasia,Romance,,,,,,,,Favoritado 15 vezes hoje!,Billy Summers,Sao Gabriel da Palha
Recommendation Added To Favorites List,0c700653-e9ff-4483-aaa1-e8a03617c6b5,1646015477,28/02/2022 08:01:17,24,,,,22,103,,Romance,Fantasia,Romance,,,,,,,,,Missão romance (Clube do livro dos homens – Livro 2),Sao Gabriel da Palha
Recommendation Added To Favorites List,0c700653-e9ff-4483-aaa1-e8a03617c6b5,1646015474,28/02/2022 08:01:14,21,,,,19,39,,Juvenil,Fantasia,Romance,,,,,85% dos leitores gostaram,,,,O príncipe cruel (Vol. 1 O Povo do Ar),Sao Gabriel da Palha
Recommendation Added To Favorites List,0c700653-e9ff-4483-aaa1-e8a03617c6b5,1646015567,28/02/2022 08:02:47,114,,,,4,94,,Romance,Fantasia,Romance,,,,,,,,,Todo esse tempo,Sao Gabriel da Palha
Last Position,0c700653-e9ff-4483-aaa1-e8a03617c6b5,,,,,,,23,,,,,,,,,,,,,,,
First App Open,0c700653-e9ff-4483-aaa1-e8a03617c6b5,1646015439,28/02/2022 08:00:39,,,,,,,,,,,,,,,,,,,,Sao Gabriel da Palha
Experiment Ended,0c700653-e9ff-4483-aaa1-e8a03617c6b5,1646015567,28/02/2022 08:02:47,,,,,,,TRUE,,,,,,,,,,,,,Sao Gabriel da Palha
User Selected Preferred Genres,0c7db742-7bf9-469c-8acb-74f9552e9263,1645574650,23/02/2022 05:34:10,,5,2,5,,,,,Fantasia,Juvenil,Romance,Suspense,Terror,,,,,,,Ponta Grossa
Recommendation Added To Favorites List,0c7db742-7bf9-469c-8acb-74f9552e9263,1645574687,23/02/2022 05:34:47,37,,,,10,32,,Juvenil,Fantasia,Juvenil,Romance,Suspense,Terror,,,,,,A rainha vermelha,Ponta Grossa
Recommendation Added To Favorites List,0c7db742-7bf9-469c-8acb-74f9552e9263,1645574692,23/02/2022 05:34:52,42,,,,11,68,,Não Ficção,Fantasia,Juvenil,Romance,Suspense,Terror,,80% dos leitores gostaram,,,,Ed & Lorraine Warren: Vidas Eternas,Ponta Grossa
Recommendation Added To Favorites List,0c7db742-7bf9-469c-8acb-74f9552e9263,1645574659,23/02/2022 05:34:19,9,,,,1,60,,Não Ficção,Fantasia,Juvenil,Romance,Suspense,Terror,,,,,Favoritado 46 vezes hoje!,Lady Killers: Assassinas em Série: As mulheres mais letais da história - Em uma edição igualmente matadora,Ponta Grossa
Recommendation Added To Favorites List,0c7db742-7bf9-469c-8acb-74f9552e9263,1645574661,23/02/2022 05:34:21,11,,,,2,1,,Fantasia,Fantasia,Juvenil,Romance,Suspense,Terror,,,,,,Trono de vidro (Vol. 1),Ponta Grossa
Recommendation Added To Favorites List,0c7db742-7bf9-469c-8acb-74f9552e9263,1645574677,23/02/2022 05:34:37,27,,,,6,49,,Juvenil,Fantasia,Juvenil,Romance,Suspense,Terror,,,,,,Última parada,Ponta Grossa
Last Position,0c7db742-7bf9-469c-8acb-74f9552e9263,,,,,,,10,,,,,,,,,,,,,,,
First App Open,0c7db742-7bf9-469c-8acb-74f9552e9263,1645574622,23/02/2022 05:33:42,,,,,,,,,,,,,,,,,,,,Ponta Grossa
Experiment Ended,0c7db742-7bf9-469c-8acb-74f9552e9263,1645574692,23/02/2022 05:34:52,,,,,,,TRUE,,,,,,,,,,,,,Ponta Grossa
User Selected Preferred Genres,0d48d69c-b924-4728-8358-1405ae29988e,1646015969,28/02/2022 08:09:29,,5,2,3,,,,,Fantasia,Juvenil,Romance,,,,,,,,,Porto Alegre
Recommendation Added To Favorites List,0d48d69c-b924-4728-8358-1405ae29988e,1646016031,28/02/2022 08:10:31,62,,,,10,15,,Fantasia,Fantasia,Juvenil,Romance,,,,,,,,Box A Arma Escarlate: 4,Porto Alegre
Recommendation Added To Favorites List,0d48d69c-b924-4728-8358-1405ae29988e,1646016004,28/02/2022 08:10:04,35,,,,21,67,,Não Ficção,Fantasia,Juvenil,Romance,,,,,,92% dos leitores deram 5★,,Box Memórias da Segunda Guerra Mundial,Porto Alegre
Recommendation Added To Favorites List,0d48d69c-b924-4728-8358-1405ae29988e,1646016067,28/02/2022 08:11:07,98,,,,0,44,,Juvenil,Fantasia,Juvenil,Romance,,,,,,,,Decifra-me,Porto Alegre
Recommendation Added To Favorites List,0d48d69c-b924-4728-8358-1405ae29988e,1646016042,28/02/2022 08:10:42,73,,,,1,155,,Terror,Fantasia,Juvenil,Romance,,,,,,,Favoritado 12 vezes hoje!,Frankenstein: O clássico está vivo!,Porto Alegre
Recommendation Added To Favorites List,0d48d69c-b924-4728-8358-1405ae29988e,1646016096,28/02/2022 08:11:36,127,,,,22,110,,Romance,Fantasia,Juvenil,Romance,,,,,,,,Sem julgamentos,Porto Alegre
Last Position,0d48d69c-b924-4728-8358-1405ae29988e,,,,,,,23,,,,,,,,,,,,,,,
First App Open,0d48d69c-b924-4728-8358-1405ae29988e,1646015939,28/02/2022 08:08:59,,,,,,,,,,,,,,,,,,,,Porto Alegre
Experiment Ended,0d48d69c-b924-4728-8358-1405ae29988e,1646016096,28/02/2022 08:11:36,,,,,,,TRUE,,,,,,,,,,,,,Porto Alegre
User Selected Preferred Genres,0d759a30-6ea2-405c-880e-0a4b58d631d4,1645325136,20/02/2022 08:15:36,,5,2,2,,,,,Fantasia,Romance,,,,,,,,,,Brusque
Recommendation Added To Favorites List,0d759a30-6ea2-405c-880e-0a4b58d631d4,1645325184,20/02/2022 08:16:24,48,,,,13,27,,Juvenil,Fantasia,Romance,,,,,,,Netflix vai adaptar!,,A Seleção: 1,Brusque
Recommendation Added To Favorites List,0d759a30-6ea2-405c-880e-0a4b58d631d4,1645325197,20/02/2022 08:16:37,61,,,,20,87,,Romance,Fantasia,Romance,,,,,,,,,Amor & Gelato,Brusque
Recommendation Added To Favorites List,0d759a30-6ea2-405c-880e-0a4b58d631d4,1645325180,20/02/2022 08:16:20,44,,,,11,34,,Juvenil,Fantasia,Romance,,,,,83% dos leitores gostaram,,,,Conectadas,Brusque
Recommendation Added To Favorites List,0d759a30-6ea2-405c-880e-0a4b58d631d4,1645325173,20/02/2022 08:16:13,37,,,,8,91,,Romance,Fantasia,Romance,,,,,,,,,O morro dos ventos uivantes,Brusque
Recommendation Added To Favorites List,0d759a30-6ea2-405c-880e-0a4b58d631d4,1645325177,20/02/2022 08:16:17,41,,,,10,110,,Romance,Fantasia,Romance,,,,,,,,,Sem julgamentos,Brusque
Last Position,0d759a30-6ea2-405c-880e-0a4b58d631d4,,,,,,,20,,,,,,,,,,,,,,,
First App Open,0d759a30-6ea2-405c-880e-0a4b58d631d4,1645325113,20/02/2022 08:15:13,,,,,,,,,,,,,,,,,,,,Brusque
Experiment Ended,0d759a30-6ea2-405c-880e-0a4b58d631d4,1645325197,20/02/2022 08:16:37,,,,,,,TRUE,,,,,,,,,,,,,Brusque
User Selected Preferred Genres,0db139a9-7f5f-4bba-be4b-484ae966c706,1645928444,27/02/2022 07:50:44,,5,2,1,,,,,Romance,,,,,,,,,,,São Paulo
Recommendation Added To Favorites List,0db139a9-7f5f-4bba-be4b-484ae966c706,1645928456,27/02/2022 07:50:56,12,,,,2,93,,Romance,Romance,,,,,,,,,,A vida invisível de Addie LaRue,São Paulo
Recommendation Added To Favorites List,0db139a9-7f5f-4bba-be4b-484ae966c706,1645928478,27/02/2022 07:51:18,34,,,,16,86,,Romance,Romance,,,,,,,,,,É Assim que Acaba,São Paulo
Recommendation Added To Favorites List,0db139a9-7f5f-4bba-be4b-484ae966c706,1645928463,27/02/2022 07:51:03,19,,,,6,104,,Romance,Romance,,,,,,,,,,Mr. 365,São Paulo
Recommendation Added To Favorites List,0db139a9-7f5f-4bba-be4b-484ae966c706,1645928449,27/02/2022 07:50:49,5,,,,1,13,,Fantasia,Romance,,,,,,,,,Favoritado 11 vezes hoje!,O Labirinto Do Fauno,São Paulo
Recommendation Added To Favorites List,0db139a9-7f5f-4bba-be4b-484ae966c706,1645928474,27/02/2022 07:51:14,30,,,,13,66,,Não Ficção,Romance,,,,,,,,94% dos leitores deram 5★,,Ted Bundy: Um Estranho ao Meu Lado,São Paulo
Last Position,0db139a9-7f5f-4bba-be4b-484ae966c706,,,,,,,16,,,,,,,,,,,,,,,
First App Open,0db139a9-7f5f-4bba-be4b-484ae966c706,1645928421,27/02/2022 07:50:21,,,,,,,,,,,,,,,,,,,,São Paulo
Experiment Ended,0db139a9-7f5f-4bba-be4b-484ae966c706,1645928478,27/02/2022 07:51:18,,,,,,,TRUE,,,,,,,,,,,,,São Paulo
User Selected Preferred Genres,0dd5ad0f-a0fc-4015-b38c-13572127eed5,1646043851,28/02/2022 15:54:11,,5,3,3,,,,,Juvenil,Romance,Suspense,,,,,,,,,Osasco
Recommendation Added To Favorites List,0dd5ad0f-a0fc-4015-b38c-13572127eed5,1646043885,28/02/2022 15:54:45,34,,,,9,64,,Não Ficção,Juvenil,Romance,Suspense,,,,,,,Favoritado 17 vezes hoje!,ARQUIVOS SERIAL KILLERS – LIMITED EDITION,Osasco
Recommendation Added To Favorites List,0dd5ad0f-a0fc-4015-b38c-13572127eed5,1646043912,28/02/2022 15:55:12,61,,,,23,170,,Terror,Juvenil,Romance,Suspense,,,,,Indicado por George R R Martin,,,Joyland,Osasco
Recommendation Added To Favorites List,0dd5ad0f-a0fc-4015-b38c-13572127eed5,1646044030,28/02/2022 15:57:10,179,,,,19,149,,Terror,Juvenil,Romance,Suspense,,,,82% dos leitores gostaram,,,,Nunca Saia Sozinho,Osasco
Recommendation Added To Favorites List,0dd5ad0f-a0fc-4015-b38c-13572127eed5,1646044007,28/02/2022 15:56:47,156,,,,14,53,,Juvenil,Juvenil,Romance,Suspense,,,,,,,,O Ódio que Você Semeia,Osasco
Recommendation Added To Favorites List,0dd5ad0f-a0fc-4015-b38c-13572127eed5,1646044108,28/02/2022 15:58:28,257,,,,6,110,,Romance,Juvenil,Romance,Suspense,,,,,,,,Sem julgamentos,Osasco
Last Position,0dd5ad0f-a0fc-4015-b38c-13572127eed5,,,,,,,23,,,,,,,,,,,,,,,
First App Open,0dd5ad0f-a0fc-4015-b38c-13572127eed5,1646043788,28/02/2022 15:53:08,,,,,,,,,,,,,,,,,,,,Osasco
Experiment Ended,0dd5ad0f-a0fc-4015-b38c-13572127eed5,1646044108,28/02/2022 15:58:28,,,,,,,TRUE,,,,,,,,,,,,,Osasco
User Selected Preferred Genres,0dedf6e1-f94f-4369-a5ed-b09b74c94aa5,1646056534,28/02/2022 19:25:34,,5,3,4,,,,,Fantasia,Romance,Suspense,Terror,,,,,,,,Pelotas
Recommendation Added To Favorites List,0dedf6e1-f94f-4369-a5ed-b09b74c94aa5,1646056540,28/02/2022 19:25:40,6,,,,1,64,,Não Ficção,Fantasia,Romance,Suspense,Terror,,,,,,Favoritado 17 vezes hoje!,ARQUIVOS SERIAL KILLERS – LIMITED EDITION,Pelotas
Recommendation Added To Favorites List,0dedf6e1-f94f-4369-a5ed-b09b74c94aa5,1646056580,28/02/2022 19:26:20,46,,,,13,67,,Não Ficção,Fantasia,Romance,Suspense,Terror,,,,,92% dos leitores deram 5★,,Box Memórias da Segunda Guerra Mundial,Pelotas
Recommendation Added To Favorites List,0dedf6e1-f94f-4369-a5ed-b09b74c94aa5,1646056572,28/02/2022 19:26:12,38,,,,8,153,,Terror,Fantasia,Romance,Suspense,Terror,,,,,,,Box Terríveis Mestres (3 livros + pôster + suplemento),Pelotas
Recommendation Added To Favorites List,0dedf6e1-f94f-4369-a5ed-b09b74c94aa5,1646056577,28/02/2022 19:26:17,43,,,,11,68,,Não Ficção,Fantasia,Romance,Suspense,Terror,,,80% dos leitores gostaram,,,,Ed & Lorraine Warren: Vidas Eternas,Pelotas
Recommendation Added To Favorites List,0dedf6e1-f94f-4369-a5ed-b09b74c94aa5,1646056589,28/02/2022 19:26:29,55,,,,18,22,,Fantasia,Fantasia,Romance,Suspense,Terror,,,,,,,Vingadores: Guerra Infinita - A Jornada dos Heróis,Pelotas
Last Position,0dedf6e1-f94f-4369-a5ed-b09b74c94aa5,,,,,,,19,,,,,,,,,,,,,,,
First App Open,0dedf6e1-f94f-4369-a5ed-b09b74c94aa5,1646056484,28/02/2022 19:24:44,,,,,,,,,,,,,,,,,,,,Pelotas
