event,id,time,converted_time,decision_time_SEC,n_favorited,n_diversity,n_genres,book_position,book_id,experiment_finished,book_gender,user_favorite_gender_1,user_favorite_gender_2,user_favorite_gender_3,user_favorite_gender_4,user_favorite_gender_5,user_favorite_gender_6,hybrid_nudge,influencer_nudge,increase_salience_nudge,loss_aversion_nudge,book_title,city
Recommendation Added To Favorites List,1f5a6cab-8da5-4eeb-a346-938dbfab33bc,1644660804,12/02/2022 15:43:24,41,5,1,4,18,15,,Suspense,Fantasia,Juvenil,Romance,Suspense,,,,,,,O Homem de Giz,Arapiraca
Recommendation Added To Favorites List,1f5a6cab-8da5-4eeb-a346-938dbfab33bc,1644660797,12/02/2022 15:43:17,34,5,1,4,19,52,,Terror,Fantasia,Juvenil,Romance,Suspense,,,90% favoritaram esse livro,,,,O Retrato de Dorian Gray,Arapiraca
Recommendation Added To Favorites List,1f5a6cab-8da5-4eeb-a346-938dbfab33bc,1644660788,12/02/2022 15:43:08,25,5,1,4,20,7,,Romance,Fantasia,Juvenil,Romance,Suspense,,,,,,,"novembro, 9",Arapiraca
Last Position,1f5a6cab-8da5-4eeb-a346-938dbfab33bc,,,,,,,23,,,,,,,,,,,,,,,
First App Open,1f5a6cab-8da5-4eeb-a346-938dbfab33bc,1644660745,12/02/2022 15:42:25,,,,,,,,,,,,,,,,,,,,Arapiraca
Experiment Ended,1f5a6cab-8da5-4eeb-a346-938dbfab33bc,1644660804,12/02/2022 15:43:24,,,,,,,TRUE,,,,,,,,,,,,,Arapiraca
Experiment Ended,1f5a6cab-8da5-4eeb-a346-938dbfab33bc,1644688977,12/02/2022 23:32:57,,,,,,,TRUE,,,,,,,,,,,,,Arapiraca
User Selected Preferred Genres,1fcea3c9-c40d-4ddf-a81d-32923d67d167,1644877884,15/02/2022 04:01:24,,1,1,4,,,,,Fantasia,Juvenil,Romance,Suspense,,,,,,,,Curitiba
Recommendation Added To Favorites List,1fcea3c9-c40d-4ddf-a81d-32923d67d167,1644877930,15/02/2022 04:02:10,46,1,1,4,15,65,,Não Ficção,Fantasia,Juvenil,Romance,Suspense,,,,Indicado por Bill Gates,,,"Elvis Presley. História, Discografia, Fotos e Documentos",Curitiba
Last Position,1fcea3c9-c40d-4ddf-a81d-32923d67d167,,,,,,,23,,,,,,,,,,,,,,,
First App Open,1fcea3c9-c40d-4ddf-a81d-32923d67d167,1644877811,15/02/2022 04:00:11,,,,,,,,,,,,,,,,,,,,Curitiba
User Selected Preferred Genres,1fe6eb18-f05b-462f-a73d-bbd7cd885804,1644721235,13/02/2022 08:30:35,,6,3,2,,,,,Fantasia,Romance,,,,,,,,,,Jatai
Recommendation Added To Favorites List,1fe6eb18-f05b-462f-a73d-bbd7cd885804,1644721312,13/02/2022 08:31:52,77,6,3,2,0,14,,Romance,Fantasia,Romance,,,,,,,,,Pássaro e serpente (Vol. 1),Jatai
Recommendation Added To Favorites List,1fe6eb18-f05b-462f-a73d-bbd7cd885804,1644721310,13/02/2022 08:31:50,75,6,3,2,1,24,,Juvenil,Fantasia,Romance,,,,,,,,Favoritado 36 vezes hoje,Aristóteles e Dante descobrem os segredos do Universo: 1,Jatai
Recommendation Added To Favorites List,1fe6eb18-f05b-462f-a73d-bbd7cd885804,1644721301,13/02/2022 08:31:41,66,6,3,2,3,74,,Não Ficção,Fantasia,Romance,,,,,90% favoritaram esse livro,,,,Ed & Lorraine Warren: Vidas Eternas,Jatai
Recommendation Added To Favorites List,1fe6eb18-f05b-462f-a73d-bbd7cd885804,1644721328,13/02/2022 08:32:08,93,6,3,2,7,98,,Não Ficção,Fantasia,Romance,,,,,,Indicado por Bill Gates,,,A Bailarina de Auschwitz,Jatai
Recommendation Added To Favorites List,1fe6eb18-f05b-462f-a73d-bbd7cd885804,1644721258,13/02/2022 08:30:58,23,6,3,2,12,148,,Romance,Fantasia,Romance,,,,,,,,,Mr. 365,Jatai
Recommendation Added To Favorites List,1fe6eb18-f05b-462f-a73d-bbd7cd885804,1644721265,13/02/2022 08:31:05,30,6,3,2,14,84,,Fantasia,Fantasia,Romance,,,,,,,,,Estilhaça-me: 1,Jatai
Last Position,1fe6eb18-f05b-462f-a73d-bbd7cd885804,,,,,,,23,,,,,,,,,,,,,,,
First App Open,1fe6eb18-f05b-462f-a73d-bbd7cd885804,1644721162,13/02/2022 08:29:22,,,,,,,,,,,,,,,,,,,,Jatai
Experiment Ended,1fe6eb18-f05b-462f-a73d-bbd7cd885804,1644721328,13/02/2022 08:32:08,,,,,,,TRUE,,,,,,,,,,,,,Jatai
User Selected Preferred Genres,203aabfa-9ee5-4ea2-9d95-7ceb9900db16,1644671519,12/02/2022 18:41:59,,5,0,3,,,,,Fantasia,Juvenil,Romance,,,,,,,,,São Paulo
Recommendation Added To Favorites List,203aabfa-9ee5-4ea2-9d95-7ceb9900db16,1644671568,12/02/2022 18:42:48,49,5,0,3,0,84,,Fantasia,Fantasia,Juvenil,Romance,,,,,,,,Estilhaça-me: 1,São Paulo
Recommendation Added To Favorites List,203aabfa-9ee5-4ea2-9d95-7ceb9900db16,1644671643,12/02/2022 18:44:03,124,5,0,3,4,17,,Juvenil,Fantasia,Juvenil,Romance,,,,,,,,A Seleção: 1,São Paulo
Recommendation Added To Favorites List,203aabfa-9ee5-4ea2-9d95-7ceb9900db16,1644671575,12/02/2022 18:42:55,56,5,0,3,4,14,,Romance,Fantasia,Juvenil,Romance,,,,,,,,Pássaro e serpente (Vol. 1),São Paulo
Recommendation Added To Favorites List,203aabfa-9ee5-4ea2-9d95-7ceb9900db16,1644671581,12/02/2022 18:43:01,62,5,0,3,8,24,,Juvenil,Fantasia,Juvenil,Romance,,,,,,,,Aristóteles e Dante descobrem os segredos do Universo: 1,São Paulo
Recommendation Added To Favorites List,203aabfa-9ee5-4ea2-9d95-7ceb9900db16,1644671646,12/02/2022 18:44:06,127,5,0,3,8,27,,Juvenil,Fantasia,Juvenil,Romance,,,,,,,,Corte de chamas prateadas (Vol. 4 Corte de espinhos e rosas) – Edição de colecionador,São Paulo
Last Position,203aabfa-9ee5-4ea2-9d95-7ceb9900db16,,,,,,,23,,,,,,,,,,,,,,,
First App Open,203aabfa-9ee5-4ea2-9d95-7ceb9900db16,1644671492,12/02/2022 18:41:32,,,,,,,,,,,,,,,,,,,,São Paulo
Experiment Ended,203aabfa-9ee5-4ea2-9d95-7ceb9900db16,1644671646,12/02/2022 18:44:06,,,,,,,TRUE,,,,,,,,,,,,,São Paulo
Experiment Ended,203aabfa-9ee5-4ea2-9d95-7ceb9900db16,1644671650,12/02/2022 18:44:10,,,,,,,TRUE,,,,,,,,,,,,,São Paulo
Experiment Ended,203aabfa-9ee5-4ea2-9d95-7ceb9900db16,1644671656,12/02/2022 18:44:16,,,,,,,TRUE,,,,,,,,,,,,,São Paulo
Experiment Ended,203aabfa-9ee5-4ea2-9d95-7ceb9900db16,1644672358,12/02/2022 18:55:58,,,,,,,TRUE,,,,,,,,,,,,,São Paulo
Experiment Ended,203aabfa-9ee5-4ea2-9d95-7ceb9900db16,1645058941,17/02/2022 06:19:01,,,,,,,TRUE,,,,,,,,,,,,,Varzea Paulista
User Selected Preferred Genres,2062a9ba-faf5-4460-9963-2b5becc9edb6,1644624685,12/02/2022 05:41:25,,4,0,3,,,,,Fantasia,Juvenil,Romance,,,,,,,,,Piracicaba
Recommendation Added To Favorites List,2062a9ba-faf5-4460-9963-2b5becc9edb6,1644624702,12/02/2022 05:41:42,17,4,0,3,12,5,,Romance,Fantasia,Juvenil,Romance,,,,,,,,Teto Para Dois,Piracicaba
Recommendation Added To Favorites List,2062a9ba-faf5-4460-9963-2b5becc9edb6,1644624708,12/02/2022 05:41:48,23,4,0,3,16,17,,Juvenil,Fantasia,Juvenil,Romance,,,,,,,,A Seleção: 1,Piracicaba
Recommendation Added To Favorites List,2062a9ba-faf5-4460-9963-2b5becc9edb6,1644624712,12/02/2022 05:41:52,27,4,0,3,18,81,,Fantasia,Fantasia,Juvenil,Romance,,,,,,,,A maldição do mar,Piracicaba
Recommendation Added To Favorites List,2062a9ba-faf5-4460-9963-2b5becc9edb6,1644624721,12/02/2022 05:42:01,36,4,0,3,22,85,,Fantasia,Fantasia,Juvenil,Romance,,,,,,,,Harry Potter e a Pedra Filosofal - Edição Ilustrada,Piracicaba
Last Position,2062a9ba-faf5-4460-9963-2b5becc9edb6,,,,,,,23,,,,,,,,,,,,,,,
First App Open,2062a9ba-faf5-4460-9963-2b5becc9edb6,1644624667,12/02/2022 05:41:07,,,,,,,,,,,,,,,,,,,,Piracicaba
User Selected Preferred Genres,21c1a75b-deae-4b68-a248-051ec8727eff,1646526009,06/03/2022 05:50:09,,5,0,5,,,,,Fantasia,Juvenil,Romance,Suspense,Terror,,,,,,,Tiradentes
Recommendation Added To Favorites List,21c1a75b-deae-4b68-a248-051ec8727eff,1646526052,06/03/2022 05:50:52,,5,0,5,0,7,,Fantasia,Fantasia,Juvenil,Romance,Suspense,Terror,,,,,,Estilhaça-me: 1,Tiradentes
Recommendation Added To Favorites List,21c1a75b-deae-4b68-a248-051ec8727eff,1646526052,06/03/2022 05:50:52,,5,0,5,4,23,,Fantasia,Fantasia,Juvenil,Romance,Suspense,Terror,,,,,,A Princesa Prometida,Tiradentes
Recommendation Added To Favorites List,21c1a75b-deae-4b68-a248-051ec8727eff,1646526009,06/03/2022 05:50:09,,5,0,5,8,37,,Juvenil,Fantasia,Juvenil,Romance,Suspense,Terror,,,,,,Harry Potter e a pedra filosofal,Tiradentes
Recommendation Added To Favorites List,21c1a75b-deae-4b68-a248-051ec8727eff,1646526011,06/03/2022 05:50:11,,5,0,5,14,122,,Suspense,Fantasia,Juvenil,Romance,Suspense,Terror,,,,,,Verity,Tiradentes
Recommendation Added To Favorites List,21c1a75b-deae-4b68-a248-051ec8727eff,1646526009,06/03/2022 05:50:09,,5,0,5,22,1,,Fantasia,Fantasia,Juvenil,Romance,Suspense,Terror,,,,,,Trono de vidro (Vol. 1),Tiradentes
Last Position,21c1a75b-deae-4b68-a248-051ec8727eff,,,,,,,23,,,,,,,,,,,,,,,
First App Open,21c1a75b-deae-4b68-a248-051ec8727eff,1646525893,06/03/2022 05:48:13,,,,,,,,,,,,,,,,,,,,Tiradentes
Experiment Ended,21c1a75b-deae-4b68-a248-051ec8727eff,1646526058,06/03/2022 05:50:58,,,,,,,TRUE,,,,,,,,,,,,,Tiradentes
User Selected Preferred Genres,220ac76f-2a3f-4e7d-8423-f4f090b427f3,1644616951,12/02/2022 03:32:31,,5,1,1,,,,,Fantasia,,,,,,,,,,,Limeira do Oeste
Recommendation Added To Favorites List,220ac76f-2a3f-4e7d-8423-f4f090b427f3,1644617006,12/02/2022 03:33:26,55,5,1,1,2,85,,Fantasia,Fantasia,,,,,,,,,,Harry Potter e a Pedra Filosofal - Edição Ilustrada,Limeira do Oeste
Recommendation Added To Favorites List,220ac76f-2a3f-4e7d-8423-f4f090b427f3,1644617010,12/02/2022 03:33:30,59,5,1,1,6,83,,Fantasia,Fantasia,,,,,,,,,,Sombra e Ossos,Limeira do Oeste
Recommendation Added To Favorites List,220ac76f-2a3f-4e7d-8423-f4f090b427f3,1644617060,12/02/2022 03:34:20,109,5,1,1,14,84,,Fantasia,Fantasia,,,,,,,,,,Estilhaça-me: 1,Limeira do Oeste
Recommendation Added To Favorites List,220ac76f-2a3f-4e7d-8423-f4f090b427f3,1644617020,12/02/2022 03:33:40,69,5,1,1,16,79,,Fantasia,Fantasia,,,,,,,,,,Trono de Vidro: Império de Tempestades (Vol. 5): Tomo Único,Limeira do Oeste
Recommendation Added To Favorites List,220ac76f-2a3f-4e7d-8423-f4f090b427f3,1644617067,12/02/2022 03:34:27,116,5,1,1,19,27,,Juvenil,Fantasia,,,,,,90% favoritaram esse livro,,,,Corte de chamas prateadas (Vol. 4 Corte de espinhos e rosas) – Edição de colecionador,Limeira do Oeste
Last Position,220ac76f-2a3f-4e7d-8423-f4f090b427f3,,,,,,,22,,,,,,,,,,,,,,,
First App Open,220ac76f-2a3f-4e7d-8423-f4f090b427f3,1644616933,12/02/2022 03:32:13,,,,,,,,,,,,,,,,,,,,Limeira do Oeste
Experiment Ended,220ac76f-2a3f-4e7d-8423-f4f090b427f3,1644617067,12/02/2022 03:34:27,,,,,,,TRUE,,,,,,,,,,,,,Limeira do Oeste
User Selected Preferred Genres,22b2fec8-017a-40c4-9868-2183261cf04e,1644637916,12/02/2022 09:21:56,,5,0,3,,,,,Fantasia,Juvenil,Romance,,,,,,,,,Santo André
Recommendation Added To Favorites List,22b2fec8-017a-40c4-9868-2183261cf04e,1644637928,12/02/2022 09:22:08,12,5,0,3,4,85,,Fantasia,Fantasia,Juvenil,Romance,,,,,,,,Harry Potter e a Pedra Filosofal - Edição Ilustrada,Santo André
Recommendation Added To Favorites List,22b2fec8-017a-40c4-9868-2183261cf04e,1644638038,12/02/2022 09:23:58,122,5,0,3,8,8,,Romance,Fantasia,Juvenil,Romance,,,,,,,,A vida invisível de Addie LaRue,Santo André
Recommendation Added To Favorites List,22b2fec8-017a-40c4-9868-2183261cf04e,1644637945,12/02/2022 09:22:25,29,5,0,3,12,84,,Fantasia,Fantasia,Juvenil,Romance,,,,,,,,Estilhaça-me: 1,Santo André
Recommendation Added To Favorites List,22b2fec8-017a-40c4-9868-2183261cf04e,1644637998,12/02/2022 09:23:18,82,5,0,3,14,86,,Fantasia,Fantasia,Juvenil,Romance,,,,,,,,Em Algum Lugar nas Estrelas: Uma oportunidade de voltarmos à infância,Santo André
Recommendation Added To Favorites List,22b2fec8-017a-40c4-9868-2183261cf04e,1644637994,12/02/2022 09:23:14,78,5,0,3,16,28,,Juvenil,Fantasia,Juvenil,Romance,,,,,,,,Harry Potter e a pedra filosofal,Santo André
Last Position,22b2fec8-017a-40c4-9868-2183261cf04e,,,,,,,23,,,,,,,,,,,,,,,
First App Open,22b2fec8-017a-40c4-9868-2183261cf04e,1644637869,12/02/2022 09:21:09,,,,,,,,,,,,,,,,,,,,Santo André
Experiment Ended,22b2fec8-017a-40c4-9868-2183261cf04e,1644638038,12/02/2022 09:23:58,,,,,,,TRUE,,,,,,,,,,,,,Santo André
Experiment Ended,22b2fec8-017a-40c4-9868-2183261cf04e,1644638066,12/02/2022 09:24:26,,,,,,,TRUE,,,,,,,,,,,,,Santo André
Experiment Ended,22b2fec8-017a-40c4-9868-2183261cf04e,1644638073,12/02/2022 09:24:33,,,,,,,TRUE,,,,,,,,,,,,,Santo André
User Selected Preferred Genres,23314dd9-2c0e-408b-997e-7f3c858b2c02,1644878465,15/02/2022 04:11:05,,4,0,4,,,,,Fantasia,Juvenil,Não ficção,Romance,,,,,,,,Jequié
Recommendation Added To Favorites List,23314dd9-2c0e-408b-997e-7f3c858b2c02,1644878749,15/02/2022 04:15:49,284,4,0,4,6,26,,Juvenil,Fantasia,Juvenil,Não ficção,Romance,,,,,,,Coragem,Jequié
Recommendation Added To Favorites List,23314dd9-2c0e-408b-997e-7f3c858b2c02,1644878489,15/02/2022 04:11:29,24,4,0,4,10,18,,Juvenil,Fantasia,Juvenil,Não ficção,Romance,,,,,,,Blackout: O amor também brilha no escuro,Jequié
Recommendation Added To Favorites List,23314dd9-2c0e-408b-997e-7f3c858b2c02,1644878693,15/02/2022 04:14:53,228,4,0,4,16,162,,Romance,Fantasia,Juvenil,Não ficção,Romance,,,,,,,Quase Uma Família + Brinde. Doces Magnólias Livro 3,Jequié
Recommendation Added To Favorites List,23314dd9-2c0e-408b-997e-7f3c858b2c02,1644878577,15/02/2022 04:12:57,112,4,0,4,22,118,,Não Ficção,Fantasia,Juvenil,Não ficção,Romance,,,,,,,Alpha Girls,Jequié
Last Position,23314dd9-2c0e-408b-997e-7f3c858b2c02,,,,,,,23,,,,,,,,,,,,,,,
First App Open,23314dd9-2c0e-408b-997e-7f3c858b2c02,1644878328,15/02/2022 04:08:48,,,,,,,,,,,,,,,,,,,,Jequié
User Selected Preferred Genres,23803e8a-1411-49e5-8a34-b7f41850bbd1,1646535124,06/03/2022 08:22:04,,4,1,1,,,,,Romance,,,,,,,,,,,Belém
Recommendation Detail Added To Favorites List,23803e8a-1411-49e5-8a34-b7f41850bbd1,1646535182,06/03/2022 08:23:02,58,4,1,1,10,98,,Romance,Romance,,,,,,,,,,O acordo,Belém
Recommendation Added To Favorites List,23803e8a-1411-49e5-8a34-b7f41850bbd1,1646535138,06/03/2022 08:22:18,14,4,1,1,6,96,,Romance,Romance,,,,,,,,,,Mil beijos de garoto,Belém
Recommendation Added To Favorites List,23803e8a-1411-49e5-8a34-b7f41850bbd1,1646535251,06/03/2022 08:24:11,127,4,1,1,12,107,,Romance,Romance,,,,,,,,,,"Os Bridgertons, um amor de família: Guia oficial de Lady Whistledown",Belém
Recommendation Added To Favorites List,23803e8a-1411-49e5-8a34-b7f41850bbd1,1646535414,06/03/2022 08:26:54,290,4,1,1,19,31,,Juvenil,Romance,,,,,,86% dos leitores gostaram,,,,Por lugares incríveis,Belém
Last Position,23803e8a-1411-49e5-8a34-b7f41850bbd1,,,,,,,23,,,,,,,,,,,,,,,
First App Open,23803e8a-1411-49e5-8a34-b7f41850bbd1,1646535101,06/03/2022 08:21:41,,,,,,,,,,,,,,,,,,,,Belém
User Selected Preferred Genres,238aef4a-56b8-47ac-ba9f-cffba5493c10,1644877449,15/02/2022 03:54:09,,5,1,3,,,,,Fantasia,Juvenil,Romance,,,,,,,,,Arari
Recommendation Added To Favorites List,238aef4a-56b8-47ac-ba9f-cffba5493c10,1644877570,15/02/2022 03:56:10,121,5,1,3,0,101,,Romance,Fantasia,Juvenil,Romance,,,,,,,,O Rouxinol,Arari
Recommendation Added To Favorites List,238aef4a-56b8-47ac-ba9f-cffba5493c10,1644877578,15/02/2022 03:56:18,129,5,1,3,5,111,,Terror,Fantasia,Juvenil,Romance,,,,,,87% dos leitores classificaram como 5 estrelas,,A canção de Bêlit: a tigresa e o leão,Arari
Recommendation Added To Favorites List,238aef4a-56b8-47ac-ba9f-cffba5493c10,1644877478,15/02/2022 03:54:38,29,5,1,3,16,21,,Juvenil,Fantasia,Juvenil,Romance,,,,,,,,Por lugares incríveis,Arari
Recommendation Added To Favorites List,238aef4a-56b8-47ac-ba9f-cffba5493c10,1644877494,15/02/2022 03:54:54,45,5,1,3,20,7,,Romance,Fantasia,Juvenil,Romance,,,,,,,,"novembro, 9",Arari
Recommendation Added To Favorites List,238aef4a-56b8-47ac-ba9f-cffba5493c10,1644877498,15/02/2022 03:54:58,49,5,1,3,22,3,,Romance,Fantasia,Juvenil,Romance,,,,,,,,Todas as suas (im)perfeições,Arari
Last Position,238aef4a-56b8-47ac-ba9f-cffba5493c10,,,,,,,23,,,,,,,,,,,,,,,
First App Open,238aef4a-56b8-47ac-ba9f-cffba5493c10,1644877425,15/02/2022 03:53:45,,,,,,,,,,,,,,,,,,,,Arari
Experiment Ended,238aef4a-56b8-47ac-ba9f-cffba5493c10,1644877578,15/02/2022 03:56:18,,,,,,,TRUE,,,,,,,,,,,,,Arari
Experiment Ended,238aef4a-56b8-47ac-ba9f-cffba5493c10,1644877582,15/02/2022 03:56:22,,,,,,,TRUE,,,,,,,,,,,,,Arari
Experiment Ended,238aef4a-56b8-47ac-ba9f-cffba5493c10,1644877590,15/02/2022 03:56:30,,,,,,,TRUE,,,,,,,,,,,,,Arari
User Selected Preferred Genres,250170be-2377-447c-a38f-5e2bac53010a,1644677505,12/02/2022 20:21:45,,5,0,5,,,,,Fantasia,Juvenil,Romance,Suspense,Terror,,,,,,,Paulista
Recommendation Added To Favorites List,250170be-2377-447c-a38f-5e2bac53010a,1644677513,12/02/2022 20:21:53,8,5,0,5,2,28,,Juvenil,Fantasia,Juvenil,Romance,Suspense,Terror,,,,,,Harry Potter e a pedra filosofal,Paulista
Recommendation Added To Favorites List,250170be-2377-447c-a38f-5e2bac53010a,1644677528,12/02/2022 20:22:08,23,5,0,5,10,36,,Suspense,Fantasia,Juvenil,Romance,Suspense,Terror,,,,,,E não sobrou nenhum,Paulista
Recommendation Added To Favorites List,250170be-2377-447c-a38f-5e2bac53010a,1644677537,12/02/2022 20:22:17,32,5,0,5,14,49,,Terror,Fantasia,Juvenil,Romance,Suspense,Terror,,,,,,Drácula - Dark Edition: Edição limitada para caçadores de vampiros,Paulista
Recommendation Added To Favorites List,250170be-2377-447c-a38f-5e2bac53010a,1644677543,12/02/2022 20:22:23,38,5,0,5,18,56,,Terror,Fantasia,Juvenil,Romance,Suspense,Terror,,,,,,O Colecionador,Paulista
Recommendation Added To Favorites List,250170be-2377-447c-a38f-5e2bac53010a,1644677548,12/02/2022 20:22:28,43,5,0,5,20,91,,Fantasia,Fantasia,Juvenil,Romance,Suspense,Terror,,,,,,O Labirinto Do Fauno,Paulista
Last Position,250170be-2377-447c-a38f-5e2bac53010a,,,,,,,20,,,,,,,,,,,,,,,
First App Open,250170be-2377-447c-a38f-5e2bac53010a,1644677450,12/02/2022 20:20:50,,,,,,,,,,,,,,,,,,,,Paulista
Experiment Ended,250170be-2377-447c-a38f-5e2bac53010a,1644677548,12/02/2022 20:22:28,,,,,,,TRUE,,,,,,,,,,,,,Paulista
Experiment Ended,250170be-2377-447c-a38f-5e2bac53010a,1644677562,12/02/2022 20:22:42,,,,,,,TRUE,,,,,,,,,,,,,Paulista
User Selected Preferred Genres,25232786-7fdf-4b61-983f-5fcd56c303b0,1644922849,15/02/2022 16:30:49,,5,2,1,,,,,Romance,,,,,,,,,,,Barretos
Recommendation Added To Favorites List,25232786-7fdf-4b61-983f-5fcd56c303b0,1644922914,15/02/2022 16:31:54,65,5,2,1,4,2,,Romance,Romance,,,,,,,,,,Amor & Gelato,Barretos
Recommendation Added To Favorites List,25232786-7fdf-4b61-983f-5fcd56c303b0,1644922957,15/02/2022 16:32:37,108,5,2,1,6,9,,Romance,Romance,,,,,,,,,,Todo esse tempo,Barretos
Recommendation Added To Favorites List,25232786-7fdf-4b61-983f-5fcd56c303b0,1644922969,15/02/2022 16:32:49,120,5,2,1,9,24,,Juvenil,Romance,,,,,,,,,Favoritado 36 vezes hoje,Aristóteles e Dante descobrem os segredos do Universo: 1,Barretos
Recommendation Added To Favorites List,25232786-7fdf-4b61-983f-5fcd56c303b0,1644922973,15/02/2022 16:32:53,124,5,2,1,10,164,,Romance,Romance,,,,,,,,,,Rosas Esquecidas,Barretos
Recommendation Added To Favorites List,25232786-7fdf-4b61-983f-5fcd56c303b0,1644922983,15/02/2022 16:33:03,134,5,2,1,11,91,,Fantasia,Romance,,,,,,90% favoritaram esse livro,,,,O Labirinto Do Fauno,Barretos
Last Position,25232786-7fdf-4b61-983f-5fcd56c303b0,,,,,,,11,,,,,,,,,,,,,,,
First App Open,25232786-7fdf-4b61-983f-5fcd56c303b0,1644922807,15/02/2022 16:30:07,,,,,,,,,,,,,,,,,,,,Barretos
Experiment Ended,25232786-7fdf-4b61-983f-5fcd56c303b0,1644922983,15/02/2022 16:33:03,,,,,,,TRUE,,,,,,,,,,,,,Barretos
Experiment Ended,25232786-7fdf-4b61-983f-5fcd56c303b0,1644923011,15/02/2022 16:33:31,,,,,,,TRUE,,,,,,,,,,,,,Barretos
Experiment Ended,25232786-7fdf-4b61-983f-5fcd56c303b0,1644932075,15/02/2022 19:04:35,,,,,,,TRUE,,,,,,,,,,,,,Barretos
Experiment Ended,25232786-7fdf-4b61-983f-5fcd56c303b0,1644932081,15/02/2022 19:04:41,,,,,,,TRUE,,,,,,,,,,,,,Barretos
User Selected Preferred Genres,254a6d38-f5ce-4254-a177-6772d6fd7502,1644672677,12/02/2022 19:01:17,,5,1,3,,,,,Fantasia,Romance,Suspense,,,,,,,,,
Recommendation Added To Favorites List,254a6d38-f5ce-4254-a177-6772d6fd7502,1644672811,12/02/2022 19:03:31,134,5,1,3,0,13,,Romance,Fantasia,Romance,Suspense,,,,,,,,O acordo,
Recommendation Added To Favorites List,254a6d38-f5ce-4254-a177-6772d6fd7502,1644672823,12/02/2022 19:03:43,146,5,1,3,2,45,,Suspense,Fantasia,Romance,Suspense,,,,,,,,Não Confie em Ninguém,
Recommendation Added To Favorites List,254a6d38-f5ce-4254-a177-6772d6fd7502,1644672825,12/02/2022 19:03:45,148,5,1,3,3,27,,Juvenil,Fantasia,Romance,Suspense,,,,90% favoritaram esse livro,,,,Corte de chamas prateadas (Vol. 4 Corte de espinhos e rosas) – Edição de colecionador,
Recommendation Added To Favorites List,254a6d38-f5ce-4254-a177-6772d6fd7502,1644672830,12/02/2022 19:03:50,153,5,1,3,8,5,,Romance,Fantasia,Romance,Suspense,,,,,,,,Teto Para Dois,
Recommendation Added To Favorites List,254a6d38-f5ce-4254-a177-6772d6fd7502,1644672838,12/02/2022 19:03:58,161,5,1,3,12,44,,Suspense,Fantasia,Romance,Suspense,,,,,,,,Assassinato no Expresso do Oriente,
Last Position,254a6d38-f5ce-4254-a177-6772d6fd7502,,,,,,,23,,,,,,,,,,,,,,,
First App Open,254a6d38-f5ce-4254-a177-6772d6fd7502,1644672631,12/02/2022 19:00:31,,,,,,,,,,,,,,,,,,,,
Experiment Ended,254a6d38-f5ce-4254-a177-6772d6fd7502,1644672838,12/02/2022 19:03:58,,,,,,,TRUE,,,,,,,,,,,,,
Experiment Ended,254a6d38-f5ce-4254-a177-6772d6fd7502,1644672844,12/02/2022 19:04:04,,,,,,,TRUE,,,,,,,,,,,,,
Experiment Ended,254a6d38-f5ce-4254-a177-6772d6fd7502,1644672847,12/02/2022 19:04:07,,,,,,,TRUE,,,,,,,,,,,,,
User Selected Preferred Genres,25d2dd4b-737f-4137-b7fb-fa79ca04793f,1644629800,12/02/2022 07:06:40,,5,2,2,,,,,Fantasia,Romance,,,,,,,,,,Iguaba Grande
Recommendation Added To Favorites List,25d2dd4b-737f-4137-b7fb-fa79ca04793f,1644629880,12/02/2022 07:08:00,80,5,2,2,0,86,,Fantasia,Fantasia,Romance,,,,,,,,,Em Algum Lugar nas Estrelas: Uma oportunidade de voltarmos à infância,Iguaba Grande
Recommendation Added To Favorites List,25d2dd4b-737f-4137-b7fb-fa79ca04793f,1644629870,12/02/2022 07:07:50,70,5,2,2,5,42,,Suspense,Fantasia,Romance,,,,,,,87% dos leitores classificaram como 5 estrelas,,Um de nós é o próximo,Iguaba Grande
Recommendation Added To Favorites List,25d2dd4b-737f-4137-b7fb-fa79ca04793f,1644629865,12/02/2022 07:07:45,65,5,2,2,8,9,,Romance,Fantasia,Romance,,,,,,,,,Todo esse tempo,Iguaba Grande
Recommendation Added To Favorites List,25d2dd4b-737f-4137-b7fb-fa79ca04793f,1644629860,12/02/2022 07:07:40,60,5,2,2,12,91,,Fantasia,Fantasia,Romance,,,,,,,,,O Labirinto Do Fauno,Iguaba Grande
Recommendation Added To Favorites List,25d2dd4b-737f-4137-b7fb-fa79ca04793f,1644629893,12/02/2022 07:08:13,93,5,2,2,21,17,,Juvenil,Fantasia,Romance,,,,,,,87% dos leitores classificaram como 5 estrelas,,A Seleção: 1,Iguaba Grande
Last Position,25d2dd4b-737f-4137-b7fb-fa79ca04793f,,,,,,,23,,,,,,,,,,,,,,,
First App Open,25d2dd4b-737f-4137-b7fb-fa79ca04793f,1644629753,12/02/2022 07:05:53,,,,,,,,,,,,,,,,,,,,Iguaba Grande
Experiment Ended,25d2dd4b-737f-4137-b7fb-fa79ca04793f,1644629893,12/02/2022 07:08:13,,,,,,,TRUE,,,,,,,,,,,,,Iguaba Grande
User Selected Preferred Genres,277894e0-7023-4408-8671-1ec6ed8fa6ef,1644870895,15/02/2022 02:04:55,,3,2,4,,,,,Fantasia,Juvenil,Suspense,Terror,,,,,,,,São José dos Campos
